name,season,advancement,rarity,rank,grade,foil
"Nox & Lify & Zia","","","","","A","false"
"Nox & Lify & Zia","","","","","A","true"
"Nox & Lify & Zia","N/A","N/A","N/A","N/A","A","false"
"Nox & Skeleton","ARKHANTE","COMBO","ULTRA_RARE","5","B","false"
"Nox & Skeleton","ARKHANTE","COMBO","ULTRA_RARE","5","A","false"
"Nox & Skeleton","ARKHANTE","COMBO","ULTRA_RARE","5","C","false"
"Nyopé","MANTRIS","STANDARD","ULTRA_RARE","1","","true"
"Nyopé","MANTRIS","STANDARD","ULTRA_RARE","1","","false"
"Nyopé","MANTRIS","STANDARD","ULTRA_RARE","5","","false"
"Nyopé","MANTRIS","STANDARD","EXCLUSIVE","1","","false"
"Nyopé","MANTRIS","STANDARD","EXCLUSIVE","2","","false"
"Nyopé","MANTRIS","STANDARD","EXCLUSIVE","3","","false"
"Nyopé","MANTRIS","ALTERNATIVE","EXCLUSIVE","5","C","false"
"Nyopé","MANTRIS","ALTERNATIVE","EXCLUSIVE","5","B","false"
"Nyopé","MANTRIS","STANDARD","EXCLUSIVE","5","","false"
"Nyopé","MANTRIS","STANDARD","EXCLUSIVE","4","","false"
"Nyopé","MANTRIS","ALTERNATIVE","ULTRA_RARE","5","S","false"
"Nyopé","MANTRIS","STANDARD","EXCLUSIVE","2","","true"
"Nyopé","MANTRIS","ALTERNATIVE","ULTRA_RARE","5","C","false"
"Nyopé","MANTRIS","ALTERNATIVE","ULTRA_RARE","5","B","false"
"Nyopé","MANTRIS","ALTERNATIVE","EXCLUSIVE","5","A","false"
"Nyopé Exclusive Card Shard","","","","","","false"
"Nyvenn","RIFT","STANDARD","SPECIAL_RARE","1","","false"
"Nyvenn","MANTRIS","STANDARD","UNCOMMON","1","","false"
"Nyvenn","RIFT","STANDARD","SPECIAL_RARE","1","","true"
"Nyvenn","MANTRIS","STANDARD","UNCOMMON","1","","true"
"Nyvenn","MANTRIS","ALTERNATIVE","UNCOMMON","5","C","true"
"Nyvenn","MANTRIS","ALTERNATIVE","UNCOMMON","5","B","false"
"Nyvenn","MANTRIS","ALTERNATIVE","UNCOMMON","5","C","false"
"Nyvenn","MANTRIS","ALTERNATIVE","UNCOMMON","5","A","false"
"Nyvenn","MANTRIS","ALTERNATIVE","UNCOMMON","5","B","true"
"Nyvenn","RIFT","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Nyvenn","RIFT","ALTERNATIVE","SPECIAL_RARE","5","A","false"
"Nyvenn","RIFT","ALTERNATIVE","SPECIAL_RARE","5","B","false"
"Nyvenn","RIFT","ALTERNATIVE","SPECIAL_RARE","5","S","false"
"Oak","ARKHANTE","STANDARD","SPECIAL_RARE","1","","false"
"Oak","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Oak","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","S","false"
"Oak","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","C","true"
"Oak","ARKHANTE","STANDARD","SPECIAL_RARE","1","","true"
"Oak","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","B","true"
"Oak","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","A","true"
"Oak","ARKHANTE","STANDARD","SPECIAL_RARE","5","","false"
"Oak","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","B","false"
"Off-Citizenship Zone","MANTRIS","ALTERNATIVE","UNCOMMON","5","A","false"
"Off-Citizenship Zone","MANTRIS","STANDARD","UNCOMMON","1","","true"
"Off-Citizenship Zone","MANTRIS","STANDARD","UNCOMMON","1","","false"
"Off-Citizenship Zone","MANTRIS","ALTERNATIVE","UNCOMMON","5","C","false"
"Off-Citizenship Zone","MANTRIS","ALTERNATIVE","UNCOMMON","5","C","true"
"Off-Citizenship Zone","MANTRIS","STANDARD","UNCOMMON","4","","false"
"Off-Citizenship Zone","MANTRIS","STANDARD","UNCOMMON","5","","false"
"Off-Citizenship Zone","MANTRIS","ALTERNATIVE","UNCOMMON","5","B","false"
"Off-Citizenship Zone","MANTRIS","STANDARD","UNCOMMON","5","","true"
"Off-Citizenship Zone","MANTRIS","ALTERNATIVE","UNCOMMON","5","B","true"
"Off-Citizenship Zone","MANTRIS","STANDARD","UNCOMMON","2","","false"
"Off-Citizenship Zone","MANTRIS","ALTERNATIVE","UNCOMMON","5","S","false"
"Oji","ARKHANTE","STANDARD","SPECIAL_RARE","1","","false"
"Oji","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Oji","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","C","true"
"Oji","ARKHANTE","STANDARD","SPECIAL_RARE","1","","true"
"Oji","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","A","false"
"Oji","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","B","false"
"Oji","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","B","true"
"Oji","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","S","false"
"Oji & Honora","","","","","A","false"
"Oji & Honora","","","","","A","true"
"Oji & Honora","N/A","N/A","N/A","N/A","A","false"
"Olisol","ARKHANTE","STANDARD","ULTRA_RARE","5","","false"
"Olisol","ARKHANTE","STANDARD","ULTRA_RARE","2","","true"
"Olisol","ARKHANTE","STANDARD","ULTRA_RARE","1","","false"
"Olisol","ARKHANTE","STANDARD","ULTRA_RARE","2","","false"
"Olisol","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","B","false"
"Olisol","ARKHANTE","STANDARD","ULTRA_RARE","1","","true"
"Olisol","ARKHANTE","STANDARD","ULTRA_RARE","3","","false"
"Olisol","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","A","false"
"Olisol","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","S","false"
"Olisol","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","A","true"
"Olisol","ARKHANTE","ALTERNATIVE","ULTRA_RARE","5","C","false"
"Olisol & Kobold","","","","","C","false"
"Olisol & Kobold","","","","","C","true"
"Olisol & Kobold","N/A","N/A","N/A","N/A","C","false"
"Olisol & Ravix","","","","","B","false"
"Olisol & Ravix","ARKHANTE","COMBO","ULTRA_RARE","5","C","false"
"Olisol & Ravix","ARKHANTE","COMBO","ULTRA_RARE","5","A","false"
"Olisol & Ravix","ARKHANTE","COMBO","ULTRA_RARE","5","S","false"
"Olisol & Ravix","ARKHANTE","COMBO","ULTRA_RARE","5","B","false"
"Olisol & Ravix","","","","","B","true"
"Olisol & Ravix","N/A","N/A","N/A","N/A","B","false"
"Omkar","RIFT","STANDARD","UNCOMMON","1","","false"
"Omkar","RIFT","ALTERNATIVE","UNCOMMON","5","B","false"
"Omkar","RIFT","ALTERNATIVE","UNCOMMON","5","C","false"
"Onyx","MANTRIS","STANDARD","COMMON","1","","false"
"Onyx","MANTRIS","STANDARD","COMMON","5","","false"
"Onyx","MANTRIS","STANDARD","COMMON","1","","true"
"Onyx","MANTRIS","STANDARD","COMMON","5","","true"
"Onyx","MANTRIS","ALTERNATIVE","COMMON","5","C","true"
"Onyx","MANTRIS","STANDARD","COMMON","2","","false"
"Onyx","MANTRIS","ALTERNATIVE","COMMON","5","C","false"
"Onyx","MANTRIS","ALTERNATIVE","COMMON","5","S","false"
"Onyx","MANTRIS","ALTERNATIVE","COMMON","5","B","false"
"Opax Unit","MANTRIS","STANDARD","COMMON","1","","true"
"Opax Unit","MANTRIS","STANDARD","COMMON","5","","false"
"Opax Unit","MANTRIS","STANDARD","COMMON","1","","false"
"Opax Unit","MANTRIS","STANDARD","COMMON","5","","true"
"Opax Unit","MANTRIS","ALTERNATIVE","COMMON","5","C","true"
"Opax Unit","MANTRIS","ALTERNATIVE","COMMON","5","C","false"
"Opax Unit","MANTRIS","STANDARD","COMMON","2","","false"
"Opax Unit","MANTRIS","ALTERNATIVE","EXCLUSIVE","5","C","false"
"Opax Unit","MANTRIS","STANDARD","EXCLUSIVE","2","","false"
"Opax Unit","MANTRIS","ALTERNATIVE","COMMON","5","B","false"
"Opax Unit","MANTRIS","ALTERNATIVE","COMMON","5","A","false"
"Orchid","RIFT","STANDARD","UNCOMMON","1","","false"
"Orchid","RIFT","ALTERNATIVE","UNCOMMON","5","B","false"
"Orchid","RIFT","ALTERNATIVE","UNCOMMON","5","A","false"
"Orchid & Pazzu","RIFT","COMBO","UNCOMMON","5","C","false"
"Orchid & Pazzu","RIFT","COMBO","UNCOMMON","5","S","false"
"Orchid & Pazzu","RIFT","COMBO","UNCOMMON","5","B","false"
"Orcunion","ARKHANTE","STANDARD","UNCOMMON","5","","false"
"Orcunion","ARKHANTE","STANDARD","UNCOMMON","2","","false"
"Orcunion","ARKHANTE","STANDARD","UNCOMMON","3","","false"
"Orcunion","ARKHANTE","ALTERNATIVE","UNCOMMON","5","C","true"
"Orcunion","ARKHANTE","STANDARD","UNCOMMON","4","","false"
"Orcunion","ARKHANTE","STANDARD","UNCOMMON","5","","true"
"Orcunion","ARKHANTE","ALTERNATIVE","UNCOMMON","5","B","false"
"Orcunion","ARKHANTE","STANDARD","UNCOMMON","1","","false"
"Orcunion","ARKHANTE","ALTERNATIVE","UNCOMMON","5","S","false"
"Orcunion","ARKHANTE","STANDARD","UNCOMMON","1","","true"
"Orcunion","ARKHANTE","ALTERNATIVE","UNCOMMON","5","C","false"
"Orcunion","ARKHANTE","ALTERNATIVE","UNCOMMON","5","B","true"
"Orcunion","ARKHANTE","ALTERNATIVE","UNCOMMON","5","A","false"
"Order Public Buildings","MANTRIS","STANDARD","UNCOMMON","5","","false"
"Order Public Buildings","MANTRIS","STANDARD","UNCOMMON","1","","false"
"Order Public Buildings","MANTRIS","STANDARD","UNCOMMON","1","","true"
"Order Public Buildings","MANTRIS","ALTERNATIVE","UNCOMMON","5","C","false"
"Order Public Buildings","MANTRIS","ALTERNATIVE","UNCOMMON","5","B","false"
"Order Public Buildings","MANTRIS","ALTERNATIVE","UNCOMMON","5","B","true"
"Order Public Buildings","MANTRIS","ALTERNATIVE","UNCOMMON","5","A","false"
"Order Public Buildings","MANTRIS","STANDARD","UNCOMMON","3","","false"
"Order Public Buildings","MANTRIS","ALTERNATIVE","UNCOMMON","5","C","true"
"Order Public Buildings","MANTRIS","STANDARD","UNCOMMON","5","","true"
"Order Public Buildings","MANTRIS","ALTERNATIVE","UNCOMMON","5","A","true"
"Order Public Buildings","MANTRIS","STANDARD","UNCOMMON","4","","false"
"Ouribo","RIFT","ALTERNATIVE","ULTRA_RARE","5","A","false"
"Ouribo","RIFT","STANDARD","ULTRA_RARE","1","","false"
"Palmer","RIFT","STANDARD","RARE","1","","false"
"Palmer","RIFT","ALTERNATIVE","RARE","5","C","false"
"Palmer","RIFT","ALTERNATIVE","RARE","5","B","false"
"Palmer","RIFT","ALTERNATIVE","EXCLUSIVE","5","C","false"
"Palmer","RIFT","STANDARD","EXCLUSIVE","5","","false"
"Pazzu","RIFT","STANDARD","COMMON","1","","false"
"Pazzu","RIFT","ALTERNATIVE","COMMON","5","C","false"
"Pazzu","RIFT","ALTERNATIVE","COMMON","5","B","false"
"Pazzu","RIFT","ALTERNATIVE","COMMON","5","A","false"
"Pegasus","ARKHANTE","STANDARD","COMMON","5","","false"
"Pegasus","ARKHANTE","STANDARD","COMMON","5","","true"
"Pegasus","ARKHANTE","STANDARD","COMMON","1","","false"
"Pegasus","ARKHANTE","ALTERNATIVE","COMMON","5","S","false"
"Pegasus","ARKHANTE","ALTERNATIVE","COMMON","5","C","false"
"Pegasus","ARKHANTE","STANDARD","COMMON","1","","true"
"Pegasus","ARKHANTE","ALTERNATIVE","COMMON","5","B","false"
"Pegasus","ARKHANTE","ALTERNATIVE","COMMON","5","A","false"
"Pegasus","ARKHANTE","ALTERNATIVE","COMMON","5","A","true"
"Pegasus","ARKHANTE","ALTERNATIVE","COMMON","5","S","true"
"Pegasus & Leon","","","","","C","false"
"Pegasus & Leon","","","","","C","true"
"Pegasus & Leon","N/A","N/A","N/A","N/A","C","false"
"Pegasus & Nephesh","ARKHANTE","COMBO","RARE","5","A","false"
"Pegasus & Nephesh","ARKHANTE","COMBO","RARE","5","C","false"
"Pegasus & Nephesh","ARKHANTE","COMBO","RARE","5","S","false"
"Pegasus & Nephesh","ARKHANTE","COMBO","RARE","5","B","false"
"Phoenix","ARKHANTE","ALTERNATIVE","EXCLUSIVE","5","C","false"
"Phoenix","ARKHANTE","STANDARD","EXCLUSIVE","4","","false"
"Phoenix","ARKHANTE","ALTERNATIVE","RARE","5","C","false"
"Phoenix","ARKHANTE","STANDARD","EXCLUSIVE","1","","false"
"Phoenix","ARKHANTE","STANDARD","RARE","5","","false"
"Phoenix","ARKHANTE","STANDARD","EXCLUSIVE","2","","false"
"Phoenix","ARKHANTE","STANDARD","RARE","1","","true"
"Phoenix","ARKHANTE","STANDARD","EXCLUSIVE","5","","false"
"Phoenix","ARKHANTE","STANDARD","RARE","1","","false"
"Phoenix","ARKHANTE","ALTERNATIVE","RARE","5","B","false"
"Phoenix","ARKHANTE","STANDARD","RARE","5","","true"
"Phoenix","ARKHANTE","STANDARD","EXCLUSIVE","3","","false"
"Phoenix","ARKHANTE","ALTERNATIVE","RARE","5","A","false"
"Phoenix","ARKHANTE","ALTERNATIVE","RARE","5","C","true"
"Phoenix","ARKHANTE","ALTERNATIVE","EXCLUSIVE","5","B","false"
"Phoenix","ARKHANTE","ALTERNATIVE","EXCLUSIVE","5","A","false"
"Phoenix","ARKHANTE","ALTERNATIVE","RARE","5","S","false"
"Phoenix","ARKHANTE","ALTERNATIVE","EXCLUSIVE","5","B","true"
"Phoenix","ARKHANTE","STANDARD","EXCLUSIVE","1","","true"
"Phoenix","ARKHANTE","ALTERNATIVE","RARE","5","B","true"
"Phoenix","ARKHANTE","STANDARD","RARE","2","","false"
"Phoenix","ARKHANTE","ALTERNATIVE","RARE","5","A","true"
"Phoenix","ARKHANTE","ALTERNATIVE","EXCLUSIVE","5","S","false"
"Phoenix","ARKHANTE","STANDARD","EXCLUSIVE","5","","true"
"Phoenix & Lich","","","","","B","false"
"Phoenix & Lich","N/A","N/A","N/A","N/A","B","false"
"Phosphene","RIFT","STANDARD","SPECIAL_RARE","1","","false"
"Phosphene","RIFT","STANDARD","SPECIAL_RARE","1","","true"
"Phosphene","RIFT","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Phosphene","RIFT","ALTERNATIVE","SPECIAL_RARE","5","A","false"
"Phosphene","RIFT","ALTERNATIVE","SPECIAL_RARE","5","B","false"
"Pollen","MANTRIS","ALTERNATIVE","MYTHIC","5","B","true"
"Pollen","MANTRIS","ALTERNATIVE","MYTHIC","5","C","true"
"Pollen","MANTRIS","ALTERNATIVE","MYTHIC","5","C","false"
"Pollen","MANTRIS","ALTERNATIVE","MYTHIC","5","A","false"
"Pollen","MANTRIS","ALTERNATIVE","MYTHIC","5","A","true"
"Pollen","MANTRIS","ALTERNATIVE","MYTHIC","5","B","false"
"Pollen","MANTRIS","STANDARD","MYTHIC","5","","false"
"Pollen","MANTRIS","ALTERNATIVE","MYTHIC","5","S","false"
"Pollen","MANTRIS","ALTERNATIVE","MYTHIC","5","S","true"
"Pollen","MANTRIS","STANDARD","MYTHIC","1","","false"
"Pollen & Ravix","MANTRIS","COMBO","MYTHIC","5","S","false"
"Pollen & Ravix","MANTRIS","COMBO","MYTHIC","5","B","true"
"Pollen & Ravix","MANTRIS","COMBO","MYTHIC","5","C","false"
"Pollen & Ravix","MANTRIS","COMBO","MYTHIC","5","B","false"
"Polux","MANTRIS","ALTERNATIVE","ULTRA_RARE","5","C","false"
"Polux","MANTRIS","STANDARD","ULTRA_RARE","1","","true"
"Polux","MANTRIS","STANDARD","ULTRA_RARE","1","","false"
"Polux","MANTRIS","STANDARD","ULTRA_RARE","5","","true"
"Polux","MANTRIS","STANDARD","ULTRA_RARE","5","","false"
"Polux","MANTRIS","ALTERNATIVE","ULTRA_RARE","5","C","true"
"Polux","MANTRIS","ALTERNATIVE","ULTRA_RARE","5","B","true"
"Polux","MANTRIS","ALTERNATIVE","ULTRA_RARE","5","B","false"
"Polux","MANTRIS","ALTERNATIVE","ULTRA_RARE","5","A","false"
"Precilla","RIFT","ALTERNATIVE","RARE","5","B","false"
"Precilla","RIFT","STANDARD","RARE","1","","false"
"Precilla","RIFT","ALTERNATIVE","RARE","5","C","false"
"Precilla","RIFT","ALTERNATIVE","RARE","5","A","false"
"Psychard","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Psychard","MANTRIS","STANDARD","SPECIAL_RARE","5","","false"
"Psychard","MANTRIS","STANDARD","SPECIAL_RARE","1","","true"
"Psychard","MANTRIS","STANDARD","SPECIAL_RARE","1","","false"
"Psychard","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","C","true"
"Psychard","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","B","false"
"Psychard","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","B","true"
"Psychard","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","S","false"
"Psychard","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","A","false"
"Psychard","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","A","true"
"Psychard","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","S","true"
"Pyrrix","RIFT","ALTERNATIVE","RARE","5","C","false"
"Pyrrix","RIFT","STANDARD","RARE","1","","false"
"Pyrrix","RIFT","ALTERNATIVE","RARE","5","B","false"
"Quiragi","RIFT","STANDARD","COMMON","1","","false"
"Quiragi","RIFT","ALTERNATIVE","COMMON","5","C","false"
"Quiragi","RIFT","ALTERNATIVE","COMMON","5","B","false"
"Quiragi","RIFT","ALTERNATIVE","COMMON","5","A","false"
"Rare Arise Coin","N/A","N/A","RARE","N/A","N/A","false"
"Raul Lionzo","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Raul Lionzo","ARKHANTE","STANDARD","SPECIAL_RARE","1","","false"
"Raul Lionzo","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","A","false"
"Raul Lionzo","ARKHANTE","ALTERNATIVE","SPECIAL_RARE","5","B","false"
"Raven","MANTRIS","STANDARD","SPECIAL_RARE","5","","false"
"Raven","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","A","true"
"Raven","MANTRIS","STANDARD","SPECIAL_RARE","1","","true"
"Raven","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","B","true"
"Raven","MANTRIS","STANDARD","SPECIAL_RARE","1","","false"
"Raven","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Raven","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","B","false"
"Raven","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","C","true"
"Raven","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","A","false"
"Ravix","ARKHANTE","STANDARD","RARE","5","","false"
"Ravix","ARKHANTE","STANDARD","RARE","4","","false"
"Ravix","ARKHANTE","STANDARD","RARE","1","","true"
"Ravix","ARKHANTE","STANDARD","RARE","5","","true"
"Ravix","ARKHANTE","STANDARD","RARE","1","","false"
"Ravix","ARKHANTE","STANDARD","RARE","3","","false"
"Ravix","ARKHANTE","ALTERNATIVE","RARE","5","B","false"
"Ravix","ARKHANTE","ALTERNATIVE","RARE","5","C","true"
"Ravix","ARKHANTE","ALTERNATIVE","RARE","5","S","false"
"Ravix","ARKHANTE","ALTERNATIVE","RARE","5","C","false"
"Ravix","ARKHANTE","ALTERNATIVE","RARE","5","A","false"
"Red Mint Pass","","","","","","false"
"Red Mint Pass","N/A","N/A","N/A","N/A","N/A","false"
"Ricred","RIFT","STANDARD","SPECIAL_RARE","1","","false"
"Ricred","RIFT","STANDARD","SPECIAL_RARE","1","","true"
"Ricred","RIFT","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Ricred","RIFT","ALTERNATIVE","SPECIAL_RARE","5","A","false"
"Ricred","RIFT","ALTERNATIVE","SPECIAL_RARE","5","B","false"
"Rift Booster Standard Pack","N/A","N/A","N/A","N/A","N/A","false"
"Ríona","MANTRIS","COMBO","SPECIAL_RARE","5","C","false"
"Ríona","MANTRIS","COMBO","SPECIAL_RARE","5","A","false"
"Ríona","MANTRIS","COMBO","SPECIAL_RARE","5","S","false"
"Ríona","MANTRIS","COMBO","SPECIAL_RARE","5","C","true"
"Ríona","MANTRIS","COMBO","SPECIAL_RARE","5","B","true"
"Ríona","MANTRIS","COMBO","SPECIAL_RARE","5","B","false"
"Ríona","MANTRIS","COMBO","SPECIAL_RARE","5","S","true"
"Ríona","MANTRIS","COMBO","SPECIAL_RARE","5","A","true"
"Robotic Chimera","MANTRIS","COMBO","UNCOMMON","5","C","true"
"Robotic Chimera","MANTRIS","COMBO","UNCOMMON","5","C","false"
"Robotic Chimera","MANTRIS","COMBO","UNCOMMON","5","B","false"
"Robotic Industry","MANTRIS","ALTERNATIVE","UNCOMMON","5","B","false"
"Robotic Industry","MANTRIS","ALTERNATIVE","UNCOMMON","5","C","true"
"Robotic Industry","MANTRIS","STANDARD","UNCOMMON","1","","true"
"Robotic Industry","MANTRIS","STANDARD","UNCOMMON","1","","false"
"Robotic Industry","MANTRIS","STANDARD","UNCOMMON","2","","false"
"Robotic Industry","MANTRIS","ALTERNATIVE","UNCOMMON","5","C","false"
"Robotic Industry","MANTRIS","ALTERNATIVE","UNCOMMON","5","B","true"
"Robotic Industry","MANTRIS","STANDARD","UNCOMMON","5","","false"
"Robotic Industry","MANTRIS","STANDARD","UNCOMMON","3","","false"
"Robotic Industry","MANTRIS","ALTERNATIVE","UNCOMMON","5","A","false"
"Robotic Industry","MANTRIS","ALTERNATIVE","UNCOMMON","5","S","true"
"Robotic Industry","MANTRIS","STANDARD","UNCOMMON","4","","false"
"Rockworm","ARKHANTE","STANDARD","UNCOMMON","1","","true"
"Rockworm","ARKHANTE","STANDARD","UNCOMMON","5","","false"
"Rockworm","ARKHANTE","STANDARD","UNCOMMON","5","","true"
"Rockworm","ARKHANTE","ALTERNATIVE","UNCOMMON","5","C","false"
"Rockworm","ARKHANTE","STANDARD","UNCOMMON","1","","false"
"Rockworm","ARKHANTE","ALTERNATIVE","UNCOMMON","5","B","true"
"Rockworm","ARKHANTE","ALTERNATIVE","UNCOMMON","5","B","false"
"Rockworm","ARKHANTE","ALTERNATIVE","UNCOMMON","5","C","true"
"Rockworm","ARKHANTE","STANDARD","UNCOMMON","2","","false"
"Rockworm","ARKHANTE","ALTERNATIVE","UNCOMMON","5","S","false"
"Rockworm","ARKHANTE","STANDARD","UNCOMMON","4","","false"
"Rockworm","ARKHANTE","ALTERNATIVE","UNCOMMON","5","A","false"
"Rockworm & Giant","","","","","C","false"
"Rockworm & Giant","","","","","C","true"
"Rockworm & Giant","N/A","N/A","N/A","N/A","C","false"
"ROMA WR-Serie","MANTRIS","STANDARD","UNCOMMON","1","","true"
"ROMA WR-Serie","MANTRIS","ALTERNATIVE","UNCOMMON","5","C","false"
"ROMA WR-Serie","MANTRIS","STANDARD","UNCOMMON","1","","false"
"ROMA WR-Serie","MANTRIS","ALTERNATIVE","UNCOMMON","5","B","false"
"ROMA WR-Serie","MANTRIS","STANDARD","UNCOMMON","5","","false"
"ROMA WR-Serie","MANTRIS","STANDARD","UNCOMMON","5","","true"
"ROMA WR-Serie","MANTRIS","ALTERNATIVE","UNCOMMON","5","C","true"
"ROMA WR-Serie","MANTRIS","ALTERNATIVE","UNCOMMON","5","A","true"
"ROMA WR-Serie","MANTRIS","ALTERNATIVE","UNCOMMON","5","A","false"
"Ronan","ARKHANTE","STANDARD","UNCOMMON","5","","false"
"Ronan","ARKHANTE","STANDARD","UNCOMMON","1","","false"
"Ronan","ARKHANTE","STANDARD","UNCOMMON","5","","true"
"Ronan","ARKHANTE","ALTERNATIVE","UNCOMMON","5","C","false"
"Ronan","ARKHANTE","ALTERNATIVE","UNCOMMON","5","C","true"
"Ronan","ARKHANTE","ALTERNATIVE","UNCOMMON","5","B","false"
"Ronan","ARKHANTE","STANDARD","UNCOMMON","3","","false"
"Ronan","ARKHANTE","STANDARD","UNCOMMON","2","","false"
"Ronan","ARKHANTE","ALTERNATIVE","UNCOMMON","5","S","false"
"Ronan","ARKHANTE","ALTERNATIVE","UNCOMMON","5","A","false"
"Ronan","ARKHANTE","STANDARD","UNCOMMON","1","","true"
"Ronan","ARKHANTE","ALTERNATIVE","UNCOMMON","5","B","true"
"Ruby","ARKHANTE","STANDARD","RARE","5","","false"
"Ruby","ARKHANTE","STANDARD","RARE","1","","true"
"Ruby","ARKHANTE","STANDARD","RARE","1","","false"
"Ruby","ARKHANTE","ALTERNATIVE","RARE","5","C","false"
"Ruby","ARKHANTE","STANDARD","EXCLUSIVE","5","","false"
"Ruby","ARKHANTE","ALTERNATIVE","EXCLUSIVE","5","C","false"
"Ruby","ARKHANTE","STANDARD","EXCLUSIVE","1","","false"
"Ruby","ARKHANTE","STANDARD","EXCLUSIVE","4","","true"
"Ruby","ARKHANTE","STANDARD","RARE","5","","true"
"Ruby","ARKHANTE","STANDARD","EXCLUSIVE","4","","false"
"Ruby","ARKHANTE","STANDARD","RARE","3","","false"
"Ruby","ARKHANTE","STANDARD","RARE","4","","true"
"Ruby","ARKHANTE","STANDARD","EXCLUSIVE","3","","true"
"Ruby","ARKHANTE","STANDARD","EXCLUSIVE","2","","false"
"Ruby","ARKHANTE","STANDARD","EXCLUSIVE","3","","false"
"Ruby","ARKHANTE","STANDARD","EXCLUSIVE","2","","true"
"Ruby","ARKHANTE","ALTERNATIVE","RARE","5","C","true"
"Ruby","ARKHANTE","STANDARD","EXCLUSIVE","1","","true"
"Ruby","ARKHANTE","ALTERNATIVE","RARE","5","S","false"
"Ruby","ARKHANTE","ALTERNATIVE","EXCLUSIVE","5","A","false"
"Ruby","ARKHANTE","ALTERNATIVE","EXCLUSIVE","5","B","false"
"Ruby","ARKHANTE","ALTERNATIVE","EXCLUSIVE","5","A","true"
"Ruby","ARKHANTE","ALTERNATIVE","EXCLUSIVE","5","C","true"
"Ruby","ARKHANTE","STANDARD","EXCLUSIVE","5","","true"
"Ruby","ARKHANTE","ALTERNATIVE","RARE","5","B","false"
"Ruby","ARKHANTE","ALTERNATIVE","RARE","5","A","false"
"Ruby & Ronan","ARKHANTE","COMBO","RARE","5","B","false"
"Ruby & Ronan","ARKHANTE","COMBO","RARE","5","C","false"
"Ruby & Ronan","ARKHANTE","COMBO","RARE","5","A","false"
"Ruby & Ronan","ARKHANTE","COMBO","RARE","5","C","true"
"Ruby & Ronan","ARKHANTE","COMBO","RARE","5","A","true"
"Ruby & Ronan","ARKHANTE","COMBO","RARE","5","S","false"
"Ruby Exclusive Card Shard","","","","","","false"
"Saber","MANTRIS","STANDARD","COMMON","1","","true"
"Saber","MANTRIS","ALTERNATIVE","COMMON","5","C","false"
"Saber","MANTRIS","STANDARD","COMMON","1","","false"
"Saber","MANTRIS","STANDARD","COMMON","5","","false"
"Saber","MANTRIS","STANDARD","COMMON","5","","true"
"Saber","MANTRIS","ALTERNATIVE","COMMON","5","A","false"
"Sabine Brandt","MANTRIS","STANDARD","SPECIAL_RARE","1","","false"
"Sabine Brandt","MANTRIS","ALTERNATIVE","SPECIAL_RARE","5","C","false"
"Sahla","ARKHANTE","STANDARD","UNCOMMON","3","","false"
"Sahla","ARKHANTE","STANDARD","UNCOMMON","5","","true"
"Sahla","ARKHANTE","STANDARD","UNCOMMON","5","","false"
"Sahla","ARKHANTE","STANDARD","UNCOMMON","1","","false"
"Sahla","ARKHANTE","ALTERNATIVE","UNCOMMON","5","C","false"
"Sahla","ARKHANTE","ALTERNATIVE","UNCOMMON","5","S","false"
"Sahla","ARKHANTE","ALTERNATIVE","UNCOMMON","5","A","true"
